episodes,episode_length,returns,average_reward,round_time,episodes_test,episode_length_test,returns_test,average_reward_test,round_time_test,round_time_total,loss_total,loss_critic,loss_actor,memory_size,reward_mean,reward_std,reward_min,reward_max,reward_corr,value_target_mean,value_target_std,q_value_mean,q_value_std,td_error_mean,td_error_std,learning_rate,gradient_norm_actor,gradient_norm_critic,actor_param_norm_before,actor_param_norm_after,critic_param_norm_before,critic_param_norm_after,actor_grad_var,critic_grad_var,critic_agreement_ratio,entropy_log_probs_mean,entropy_traj_start,entropy_traj_end,entropy_traj_delta,entropy_traj_mean,entropy_traj_std,actor_output_mean,actor_output_std,actor_entropy_first_mean,actor_entropy_first_std,loss_total_delta,critic_disagreement_mean,critic_disagreement_std,critic_disagreement_max,critic_disagreement_min,critic_disagreement_median,critic_disagreement_q25,critic_disagreement_q75,critic_var_top5_mean,model_val_mean,target_val_mean,critic_value_drift,avg_action_change,obs_delay_mean,act_delay_mean,nstep_len_mean,nstep_len_std,is_rtac,iteration_time
0,,,1.1235145484767932e-09,0 days 00:00:23.251147,1.0,1000.0,7.8520483702267275e-143,7.852048370226728e-146,0 days 00:00:00.266772,0 days 00:00:23.251687,5.126500429153443,48.78566544234753,-169.51015951538085,187743.602,0.0007009402023132607,0.009106319206659432,0.0,0.15606841759900686,0.5286334708802173,169.51032946777343,3.1591060436964034,169.5103896179199,1.6384141272306443,6.0338780283927915e-05,2.693589080631733,0.0003,0.12002189548313617,132.36066386699676,57.20707503867708,57.20707503867708,281.04187338520586,281.04187338520586,2.7378482722895115e-07,0.2183858978333883,0.0,-1.3627240269184113,1.3623081994056703,1.3621229066848755,-0.00018529272079467773,1.3621343907117844,0.005165347988833674,0.004939753880142234,0.5921583136320114,,,-0.0012299175262451172,0.6213206043094397,4.479787681609392,49.08456835877895,4.082951368764043e-05,0.10182217654213309,0.022473198694642635,0.30256530916690827,11.201100135803223,169.1007838745117,169.08836994934083,0.44271780747175216,1.0634101072152455,,,1.38615625,0.8888705450296402,0.0,0.01653558659553528
0,,,5.290182936429879e-116,0 days 00:00:22.693604,0.0,,,5.0379392581351496e-117,0 days 00:00:00.263746,0 days 00:00:22.694170,10.750782606124877,55.82998995542526,-169.56604698181152,188739.602,0.0007367281108235197,0.009746269332233156,0.0,0.167768941726855,0.5098663744349305,169.58144609069825,3.2782608153820036,169.5802756652832,1.5372970407009126,-0.0011707942336797715,2.937220753848553,0.0003,0.12655987048521639,146.07475919246673,57.2886525454279,57.2886525454279,281.4793708229661,281.4793708229661,2.7431591157522915e-07,0.25249870664800983,0.0,-1.3635771726369859,1.3632620799541473,1.363201373696327,-6.070625782012939e-05,1.3631643124818802,0.005252315014891792,0.0028439363775542006,0.590564866244793,,,-0.0003996849060058594,0.5362447421550751,3.4352087360322474,37.23226877260208,3.62848408985883e-05,0.10300020551681519,0.02286172346957028,0.30675268031656744,8.97420922255516,169.15669338989258,169.15929431152344,0.4898092014789581,1.0625050852696099,,,1.3888828125,0.8899000969529152,0.0,0.015977652549743652
1,1000.0,3.2255629261020344e-216,3.225562926102035e-219,0 days 00:00:18.097837,1.0,1000.0,1.4877153369629604e-110,1.4877153369629605e-113,0 days 00:00:00.261829,0 days 00:00:18.098499,10.254846572875977,55.20266429424286,-169.53642486572267,189735.51,0.0007220353715662443,0.009004206930404582,0.0,0.15118935755111265,0.5520039592840185,169.5747314300537,3.1295733095407487,169.57328602600097,1.4435686151981353,-0.001445326030254364,2.853821251988411,0.0003,0.12146200343221426,146.58878085899352,57.39169605025277,57.39169605025277,281.8203672988862,281.8203672988862,2.547419381144778e-07,0.2616780539449537,0.0,-1.3633526051044464,1.3632943772077561,1.3635122759342193,0.00021789872646331787,1.3633946945667268,0.0049946984690323005,0.001634160530171357,0.5901140096783638,,,-0.000364593505859375,0.5450365526676177,3.6039677942991255,39.243027334451675,4.782787419389933e-05,0.10034765503928066,0.022820255836006255,0.29688387738168237,9.346348334670067,169.12937496948243,169.15563160705565,0.4810101611018181,1.0649405701557797,,,1.3889609375,0.8920185260772705,0.0,0.015556402444839478
1,1000.0,4.924745801014924e-281,4.924745801014924e-284,0 days 00:00:19.343578,0.0,,,9.632310182914811e-98,0 days 00:00:00.259083,0 days 00:00:19.344128,1.9628135356903076,44.863259513497354,-169.63897024536132,190731.51,0.0007275473624376536,0.009100845087626744,0.0,0.15151794311639413,0.52904161130602,169.63612953186035,2.863422057390213,169.6341937713623,1.405540052175522,-0.001936012089252472,2.5400748780369757,0.0003,0.12038218744844198,129.30365292549132,57.48653774823435,57.48653774823435,282.05250513266026,282.05250513266026,2.501269251489191e-07,0.20341443716664798,0.0,-1.3626961672306062,1.3626919640302657,1.3624791043996811,-0.0002128596305847168,1.3627525981664657,0.0050700333451386545,-0.0033895925829419866,0.5925639191269875,,,7.614517211914062e-05,0.42143495751917365,2.4571893348544838,26.33864906656742,3.605099604465067e-05,0.09429378561675548,0.02086568354582414,0.28129318478703497,6.442991304218769,169.2299334411621,169.2142875213623,0.44428542590141296,1.0675912443796791,,,1.3838046875,0.887729887664318,0.0,0.01571042561531067
1,1000.0,7.863244272242733e-149,7.863244272242733e-152,0 days 00:00:19.395382,0.0,,,1.7777340674240164e-59,0 days 00:00:00.297401,0 days 00:00:19.395926,6.2911410312652585,50.30201705300808,-169.75236323547364,191727.51,0.0007863370507756011,0.010087883783277974,0.0,0.16996692018643977,0.5359581317575617,169.75493927001952,2.9317317740917206,169.75226263427734,1.3477991355061532,-0.0026755085587501525,2.698010215520859,0.0003,0.12660717548802494,141.30242665100099,57.598319314049554,57.598319314049554,282.45903426772355,282.45903426772355,3.4826037973445525e-07,0.25639974944049027,0.0,-1.3623959456682204,1.3625749032497405,1.3624315683841706,-0.00014333486557006837,1.362426421046257,0.005183197244536131,0.004113809362752363,0.5918095319271087,,,0.0005193901062011719,0.5143483346700668,3.445228482410312,37.59540503156185,3.868743870407343e-05,0.09619314024597406,0.021518146810587495,0.2846400313228369,8.766771332740785,169.35124000549317,169.3397736053467,0.47732255893945696,1.0679480963349341,,,1.387796875,0.8898625084161759,0.0,0.01566467308998108
1,1000.0,0.0,0.0,0 days 00:00:19.808333,0.0,,,1.321603146700036e-20,0 days 00:00:00.257992,0 days 00:00:19.808844,9.409998170852662,54.21192794275284,-169.79772076416015,192723.51,0.0007221052253583787,0.009448336863598234,0.0,0.16288208027844445,0.5235192761791839,169.82104391479493,3.0830268384218216,169.8218194732666,1.4115238341093064,0.0007758938372135162,2.830901076734066,0.0003,0.12232365437224507,143.82134934902192,57.68848565267585,57.68848565267585,282.9830803909004,282.9830803909004,2.537314900656895e-07,0.26672439832944655,0.0,-1.3628043552637101,1.3629988228082657,1.362957321047783,-4.1501760482788085e-05,1.3629440355300904,0.004989480065123644,-0.0064795665160636414,0.5903393259048462,,,0.0010792655944824219,0.5423706763535738,3.6398578798770904,39.74719734609127,4.1658403817564246e-05,0.09919601989910007,0.022107741642277686,0.29379801428318025,9.325154653906822,169.39057986450194,169.40153648376466,0.4964878747463226,1.0653731151421866,,,1.3800390625,0.8887426827549935,0.0,0.016005306482315063
0,,,9.593481458414162e-59,0 days 00:00:19.739026,1.0,1000.0,2.842036990492555e-21,2.8420369904925556e-24,0 days 00:00:00.266748,0 days 00:00:19.739577,7.049533550262451,51.25764697635174,-169.78292044067382,193719.51,0.0007528648125048526,0.009718250999980802,0.0,0.16152371917316038,0.5416287448340033,169.8089507598877,2.9726348485946654,169.8059108428955,1.4108121676445007,-0.0030400254130363465,2.6963523087501526,0.0003,0.12225538749620318,153.91077336406707,57.817042886730285,57.817042886730285,283.43435324910286,283.43435324910286,2.463766531910494e-07,0.2917703545105178,0.0,-1.3636447032690049,1.36334410405159,1.3634379067420959,9.380269050598145e-05,1.3632797992229462,0.005061625620699488,-0.005205562141549308,0.5893191574811936,,,-0.0002203216552734375,0.5001126017421484,3.2476033476144077,35.263786297023294,3.735779377166182e-05,0.09683062987029553,0.0217473103730008,0.28670292714238166,8.359317091166973,169.3789571533203,169.39201837158203,0.5160818011760712,1.0594754519263905,,,1.387640625,0.8900262625217438,0.0,0.01582080578804016
0,,,1.4858037569064377e-147,0 days 00:00:19.729352,1.0,1000.0,2.003141266127884e-55,2.003141266127884e-58,0 days 00:00:00.292652,0 days 00:00:19.729891,7.567931032180786,51.91537018442154,-169.82182675170898,194715.514,0.00067257717164868,0.008576640970594816,0.0,0.14525843192016707,0.5409537073025601,169.84261466979981,3.0267750673294067,169.8410939025879,1.408602347612381,-0.0015207691788673402,2.7530111564993858,0.0003,0.11862742866948248,134.72185541057587,57.92056704988517,57.92056704988517,283.7230340752155,283.7230340752155,2.4203254185195533e-07,0.2289126905425219,0.0,-1.363484742164612,1.3636609855890274,1.3637996510267258,0.00013866543769836426,1.3636276473999023,0.0049203672404401,-0.002070451195235364,0.590448145031929,,,-0.001198760986328125,0.6281544341742993,4.594178070366382,50.46510536146164,3.638825763482601e-05,0.09842820446193218,0.02186269350256771,0.29470924696326256,11.512580936729908,169.41794973754884,169.42733137512207,0.443966012775898,1.065168095111847,,,1.3869296875,0.8893945753574372,0.0,0.015760515451431274
0,,,1.93e-322,0 days 00:00:19.861907,1.0,1000.0,4.560211336679589e-59,4.560211336679589e-62,0 days 00:00:00.264624,0 days 00:00:19.862457,11.295747209548951,56.582994230747225,-169.8532415161133,195711.514,0.0006267673306043885,0.008096445685677054,0.0,0.13568439920392006,0.5362102336796584,169.87901861572266,3.180201574087143,169.878589263916,1.4090604901313781,-0.000428767740726471,2.9147079430818557,0.0003,0.1201828595995903,153.53693214321137,58.00207701572031,58.00207701572031,284.07532081091404,284.07532081091404,2.453051216839697e-07,0.27649780887388625,0.0,-1.3628226976394653,1.3629100197553634,1.3631215047836305,0.00021148502826690674,1.363086753845215,0.005125004233443178,0.00379330493172165,0.5903935160636902,,,0.002062234878540039,0.5180577176958322,3.3256567329466344,35.99388952410221,4.0005011716857554e-05,0.09789993385970593,0.021958020728081465,0.29178035524487494,8.730822210490704,169.4522624359131,169.46732107543946,0.5007559463381768,1.0619435617923736,,,1.387859375,0.888473306953907,0.0,0.015813053607940674
0,,,1.4462318554686745e-160,0 days 00:00:20.232924,0.0,,,1.215928787953144e-37,0 days 00:00:00.267847,0 days 00:00:20.233459,8.364661876678467,52.93160220146179,-169.90310000610353,196707.518,0.0006181845163681667,0.008165356414293577,0.0,0.14038394312600128,0.5174473746318871,169.9170135192871,3.094081846833229,169.91497738647462,1.4154845697879792,-0.0020364108979701997,2.835871472120285,0.0003,0.12181219094991684,142.14085740566253,58.074259183024985,58.074259183024985,284.4973400783539,284.4973400783539,2.5834309042593873e-07,0.2440861999662011,0.0,-1.362997651219368,1.3631969546079636,1.3631978290081024,8.744001388549805e-07,1.3632334014177323,0.005012467503664084,-0.000928351076785475,0.5900115055441857,,,0.0036329803466796876,0.5639014548063278,3.9268713950514793,42.93056854844093,4.057458962779492e-05,0.09671957006305457,0.02186328222230077,0.2872634003460407,9.972406530201436,169.50138809204103,169.50441264343263,0.4763360511660576,1.064228247245153,,,1.3835703125,0.8898977163434029,0.0,0.01609783387184143
0,,,1.2392845889952132e-133,0 days 00:00:20.006764,1.0,1000.0,4.159094549550512e-25,4.159094549550512e-28,0 days 00:00:00.292339,0 days 00:00:20.007318,12.224564540863037,57.73931221711636,-169.83442639160157,197703.518,0.000739634526279477,0.009365092492513168,0.0,0.15704190376966223,0.5253030582072628,169.8707932434082,3.1915358707904815,169.87005395507813,1.3870207303166389,-0.0007396356463432312,2.95480824393034,0.0003,0.12476458942145109,151.89744674491882,58.1535191411823,58.1535191411823,284.90275679561495,284.90275679561495,2.627895774658384e-07,0.2780659318539547,0.0,-1.3636945219039918,1.3632696875333785,1.3629472957849502,-0.00032239174842834474,1.3633153207302093,0.005027632742188871,0.004175372373254504,0.5910999223589897,,,-0.0034859161376953125,0.7754610821604728,6.254533537045122,69.24410401284695,3.491128631867469e-05,0.09948457293957472,0.0221476019481197,0.2955708058178425,15.272319699347019,169.42769639587402,169.45166355895995,0.5035402699708939,1.0669315052628516,,,1.382015625,0.8899372825026513,0.0,0.015802500009536743
0,,,0.0,0 days 00:00:20.123240,1.0,1000.0,9.424023971730605e-92,9.424023971730605e-95,0 days 00:00:00.271174,0 days 00:00:20.123785,0.41878762245178225,43.02381394648552,-170.0013168487549,198699.522,0.0006369359376450725,0.008324785374498902,0.0,0.14307855136101164,0.5320101158193138,169.9989971923828,2.7556899515390394,169.99744403076173,1.330750817656517,-0.0015535253286361695,2.510289802968502,0.0003,0.12447775197401643,127.83030609416961,58.28727256803727,58.28727256803727,285.30578579083084,285.30578579083084,2.857668698332816e-07,0.20438697764324024,0.0,-1.3635095601081848,1.363769529223442,1.3636258738040925,-0.0001436554193496704,1.3635032958984374,0.004954493522876874,0.00037027663143817334,0.5903992427587509,,,0.22113126945495606,0.7160454684793949,5.702563771381974,63.08937678897381,4.5368671766482295e-05,0.09457586868107319,0.021174232161603867,0.2827214323580265,13.958838189780712,169.60454591369628,169.5908694152832,0.4330969315767288,1.0640284941395126,,,1.38946875,0.8905706813335419,0.0,0.01583768939971924
0,,,3.7816200385050744e-145,0 days 00:00:20.512054,1.0,1000.0,8.460205610186298e-22,8.460205610186297e-25,0 days 00:00:00.261804,0 days 00:00:20.512619,14.839542657852173,61.05647237598896,-170.028178024292,199695.522,0.0007315990179968656,0.009494135128410658,0.0,0.1589412276067044,0.5336574385935152,170.05391970825195,3.2343756520748137,170.05096533203124,1.3382188046574592,-0.0029542658030986785,3.0797459693551064,0.0003,0.12521591733023524,155.6973113012314,58.48005060805194,58.48005060805194,285.79265462981164,285.79265462981164,2.904379163304327e-07,0.27972880482522305,0.0,-1.3627849454879761,1.3633266034126281,1.3635845030546188,0.0002578996419906616,1.363318168759346,0.004972809142200277,-0.007421827302430756,0.5886736639142036,,,-0.22305203247070313,0.5876287348866462,4.058505127996206,44.320773457288745,3.909519175067544e-05,0.10037750362232327,0.022359717986546457,0.2962579840272665,10.419949636220933,169.6319245452881,169.64554013061525,0.5127376663684845,1.061683275461197,,,1.38690625,0.8898092151880265,0.0,0.016105541467666625
0,,,3.4966383038374784e-84,0 days 00:00:20.278984,1.0,1000.0,3.3826577995859392e-43,3.3826577995859397e-46,0 days 00:00:00.260594,0 days 00:00:20.279539,14.300256055831909,60.3744861869812,-169.99666537475585,200691.522,0.0007668337402363826,0.009800454467410635,0.0,0.1624521656890808,0.5300883652219475,170.0386163482666,3.22855520260334,170.03804721069335,1.3375145379900932,-0.0005686665028333664,3.054710331439972,0.0003,0.1254635222814977,158.37005304813385,58.5730058121942,58.5730058121942,286.2120192836672,286.2120192836672,2.799510648010539e-07,0.2962198939201771,0.0,-1.362767194867134,1.3634308516979217,1.363747239470482,0.0003163877725601196,1.3633547620773316,0.005056119866319932,-0.011111166389775462,0.5903956397771836,,,0.0007618999481201172,0.5271801030486822,3.347098305374384,36.28015895551443,4.044560005422682e-05,0.09892659485340119,0.022052358173765243,0.29630323727428914,8.864470308482646,169.59674517822265,169.62621781921388,0.5182233432680369,1.0638057351708412,,,1.384796875,0.8880499095320702,0.0,0.015853152751922606
0,,,1.650526693613575e-91,0 days 00:00:20.844450,1.0,1000.0,9.855422752364043e-20,9.855422752364045e-23,0 days 00:00:00.290827,0 days 00:00:20.844962,8.607902572631836,53.258109099149706,-169.99292251586914,201687.526,0.0006544416088715228,0.008522535341086641,0.0,0.14436078431347446,0.5200407980756718,170.0165057525635,2.9047200180888177,170.01517013549804,1.2259370229840278,-0.0013356418684124947,2.7704214645028116,0.0003,0.11958346171304583,146.24643844890593,58.654777727339415,58.654777727339415,286.60447342686354,286.60447342686354,2.689146399958986e-07,0.26561225939390715,0.0,-1.3629038362503052,1.363171579360962,1.3630729228258134,-9.86565351486206e-05,1.3629562405347824,0.005033850355335744,-0.010427175381977577,0.5900280068516731,,,0.006629655838012696,0.378120020031929,1.8789975216686725,19.71173643708229,4.673635389190167e-05,0.09522259280085564,0.021250787767115982,0.2834662892371416,5.2782559415102,169.59494273376464,169.60733268737792,0.47898317652940753,1.0620417312582335,,,1.3856171875,0.8885161074399948,0.0,0.016339608669281004
0,,,5.087134698784966e-125,0 days 00:00:20.603679,0.0,,,1.307950341526619e-51,0 days 00:00:00.258484,0 days 00:00:20.604236,10.924785234451294,56.155546355962755,-169.99825987243653,202683.526,0.0007919039263705819,0.010316983587247563,0.0,0.17449685657346872,0.5203128594046086,170.01651889038087,3.0106609642505644,170.01641857910155,1.2355592413544654,-0.0001002415120601654,2.9042165467739105,0.0003,0.1182863935008645,141.55638064193727,58.70763394547999,58.70763394547999,286.9110029579699,286.9110029579699,2.227881002276888e-07,0.24487192988977768,0.0,-1.364292168855667,1.3640528280735016,1.3641985701322557,0.0001457420587539673,1.3640571155548096,0.004894648994493764,0.001563628374482505,0.5902977107763291,,,0.26351443481445314,0.666328622624278,5.024776302933693,55.36809484446049,4.367281089071184e-05,0.0982091423086822,0.02224292371701449,0.29298920574784276,12.502873005628587,169.5972981109619,169.60169523620604,0.4613478775024414,1.0627183547218642,,,1.3899765625,0.8871908046603203,0.0,0.016028552055358886
0,,,7.816200860226921e-74,0 days 00:00:20.543190,0.0,,,1.974464345078604e-45,0 days 00:00:00.292577,0 days 00:00:20.543736,11.570062257766724,56.96091351938248,-169.99334375,203679.53,0.0006650494999531176,0.008521041573580617,0.0,0.14465384981466928,0.5383138956442969,170.0316273803711,2.997681471168995,170.02988259887695,1.189584956228733,-0.0017448022961616516,2.899854313790798,0.0003,0.11989161331951619,143.32629738235474,58.773223984461744,58.773223984461744,287.22093334276974,287.22093334276974,2.349461914299411e-07,0.2623350583472056,0.0,-1.3640483206510543,1.3638947403430939,1.3641652249097824,0.0002704845666885376,1.3639647952318192,0.0048611605872574725,0.00287294403614942,0.590095916390419,,,-0.2635995540618897,0.4880889160335064,3.127957513079047,33.889705088377,3.492070245556533e-05,0.09475550824776292,0.02134725922998041,0.28066107000410556,8.123945159435273,169.59389640808106,169.6210835571289,0.4864267917275429,1.0636484260559083,,,1.3896328125,0.8893485158085823,0.0,0.015901734113693236
